num_participants,ALAND,region,individuals_income_below_185_percent_poverty_level,total_snap_recipient_households_white,total_snap_recipient_households_black_or_african_american,total_snap_recipient_households_american_indian_and_alaska_native,total_snap_recipient_households_asian,total_snap_recipient_households_native_hawaiian_and_other_pacific_islander,total_snap_recipient_households_hispanic_or_latino_origin,total_population_non_hispanic_or_latino_origin,total_lep_households
7,271638094,Northeast,1253,178,0,0,0,0,83,111,136
7,271638094,Northeast,1253,178,0,0,0,0,83,111,136
16,7599601,Northeast,981,130,28,0,0,0,22,136,70
16,7599601,Northeast,981,130,28,0,0,0,22,136,70
16,7599601,Northeast,981,130,28,0,0,0,22,136,70
16,7599601,Northeast,981,130,28,0,0,0,22,136,70
14,1032879,Northeast,2295,9,973,0,0,0,9,973,9
16,7599601,Northeast,981,130,28,0,0,0,22,136,70
16,7599601,Northeast,981,130,28,0,0,0,22,136,70
16,7599601,Northeast,981,130,28,0,0,0,22,136,70
16,7599601,Northeast,981,130,28,0,0,0,22,136,70
16,7599601,Northeast,981,130,28,0,0,0,22,136,70
16,7599601,Northeast,981,130,28,0,0,0,22,136,70
16,7599601,Northeast,981,130,28,0,0,0,22,136,70
16,7599601,Northeast,981,130,28,0,0,0,22,136,70
16,7599601,Northeast,981,130,28,0,0,0,22,136,70
16,7599601,Northeast,981,130,28,0,0,0,22,136,70
16,7599601,Northeast,981,130,28,0,0,0,22,136,70
16,7599601,Northeast,981,130,28,0,0,0,22,136,70
15,3884202,Northeast,1360,280,0,0,0,0,128,160,91
15,3884202,Northeast,1360,280,0,0,0,0,128,160,91
15,3884202,Northeast,1360,280,0,0,0,0,128,160,91
15,3884202,Northeast,1360,280,0,0,0,0,128,160,91
16,3884202,Northeast,1360,280,0,0,0,0,128,160,91
16,3884202,Northeast,1360,280,0,0,0,0,128,160,91
16,3884202,Northeast,1360,280,0,0,0,0,128,160,91
16,3884202,Northeast,1360,280,0,0,0,0,128,160,91
10,3884202,Northeast,1360,280,0,0,0,0,128,160,91
10,3884202,Northeast,1360,280,0,0,0,0,128,160,91
10,3884202,Northeast,1360,280,0,0,0,0,128,160,91
10,3884202,Northeast,1360,280,0,0,0,0,128,160,91
60,17528433,West,785,144,15,0,0,0,0,169,120
14,3884202,Northeast,1360,280,0,0,0,0,128,160,91
14,3884202,Northeast,1360,280,0,0,0,0,128,160,91
14,3884202,Northeast,1360,280,0,0,0,0,128,160,91
14,3884202,Northeast,1360,280,0,0,0,0,128,160,91
14,3884202,Northeast,1360,280,0,0,0,0,128,160,91
14,3884202,Northeast,1360,280,0,0,0,0,128,160,91
14,3884202,Northeast,1360,280,0,0,0,0,128,160,91
14,3884202,Northeast,1360,280,0,0,0,0,128,160,91
55,17528433,West,785,144,15,0,0,0,0,169,120
13,2658185,Northeast,1635,254,0,0,0,0,173,81,118
13,2658185,Northeast,1635,254,0,0,0,0,173,81,118
13,2658185,Northeast,1635,254,0,0,0,0,173,81,118
13,2658185,Northeast,1635,254,0,0,0,0,173,81,118
16,2658185,Northeast,1635,254,0,0,0,0,173,81,118
16,2658185,Northeast,1635,254,0,0,0,0,173,81,118
16,2658185,Northeast,1635,254,0,0,0,0,173,81,118
54,2059753,South,1054,147,137,3,0,0,17,292,0
9,312181887,South,1176,270,7,0,0,0,0,281,0
21,13345126,West,1411,191,14,0,0,0,0,205,0
21,13345126,West,1411,191,14,0,0,0,0,205,0
4,1101979,Northeast,871,71,0,0,0,0,0,71,77
20,13345126,West,1411,191,14,0,0,0,0,205,0
22,13345126,West,1411,191,14,0,0,0,0,205,0
8,922811,Northeast,1078,16,164,0,18,0,0,215,49
22,13345126,West,1411,191,14,0,0,0,0,205,0
12,484665,Northeast,1306,0,347,0,0,0,17,347,0
22,13345126,West,1411,191,14,0,0,0,0,205,0
14,119294745,Northeast,784,46,49,0,0,0,15,104,0
12,649937,Northeast,1150,156,220,0,0,0,156,241,81
15,119294745,Northeast,784,46,49,0,0,0,15,104,0
13,119294745,Northeast,784,46,49,0,0,0,15,104,0
12,1366771,Northeast,1483,0,287,0,0,0,0,287,0
14,119294745,Northeast,784,46,49,0,0,0,15,104,0
8,922811,Northeast,1078,16,164,0,18,0,0,215,49
12,1968582,Northeast,1102,0,320,0,11,0,0,331,42
11,119294745,Northeast,784,46,49,0,0,0,15,104,0
8,1101979,Northeast,871,71,0,0,0,0,0,71,77
10,119294745,Northeast,784,46,49,0,0,0,15,104,0
12,829869,Northeast,1804,0,546,0,0,0,0,546,0
22,5919883,Northeast,1019,94,51,0,0,0,0,145,57
12,922811,Northeast,1078,16,164,0,18,0,0,215,49
27,5919883,Northeast,1019,94,51,0,0,0,0,145,57
12,1366771,Northeast,1483,0,287,0,0,0,0,287,0
23,97437512,West,1150,97,0,0,0,0,0,110,0
25,5919883,Northeast,1019,94,51,0,0,0,0,145,57
12,97437512,West,1150,97,0,0,0,0,0,110,0
14,97437512,West,1150,97,0,0,0,0,0,110,0
21,998832,Northeast,2178,0,658,0,0,0,0,658,0
7,5913583,West,2160,111,189,0,32,0,0,341,43
13,31727951,West,1514,306,16,0,0,0,0,329,19
15,183173101,Northwest,680,94,0,0,0,0,16,93,0
18,31727951,West,1514,306,16,0,0,0,0,329,19
11,31727951,West,1514,306,16,0,0,0,0,329,19
34,31727951,West,1514,306,16,0,0,0,0,329,19
28,31727951,West,1514,306,16,0,0,0,0,329,19
160,917165,Northeast,1695,0,0,0,0,0,0,0,288
35,31727951,West,1514,306,16,0,0,0,0,329,19
5,387904558,East,793,112,0,0,0,0,23,105,7
15,387904558,East,793,112,0,0,0,0,23,105,7
15,387904558,East,793,112,0,0,0,0,23,105,7
12,312181887,South,1176,270,7,0,0,0,0,281,0
9,265760714,Northwest,711,196,0,0,0,0,48,152,29
29,2100624,South,1023,164,25,0,0,0,36,179,0
14,387904558,East,793,112,0,0,0,0,23,105,7
13,312181887,South,1176,270,7,0,0,0,0,281,0
5,387904558,East,793,112,0,0,0,0,23,105,7
12,312181887,South,1176,270,7,0,0,0,0,281,0
3,7491041,South,928,261,0,0,0,0,0,261,9
9,188473045,South,631,89,0,0,0,0,0,89,0
15,188473045,South,631,89,0,0,0,0,0,89,0
17,312181887,South,1176,270,7,0,0,0,0,281,0
19,312181887,South,1176,270,7,0,0,0,0,281,0
17,312181887,South,1176,270,7,0,0,0,0,281,0
19,312181887,South,1176,270,7,0,0,0,0,281,0
16,312181887,South,1176,270,7,0,0,0,0,281,0
16,312181887,South,1176,270,7,0,0,0,0,281,0
15,339783950,South,1284,194,2,0,0,0,0,196,0
15,339783950,South,1284,194,2,0,0,0,0,196,0
18,339783950,South,1284,194,2,0,0,0,0,196,0
26,2394658,Northwest,2287,253,166,19,0,0,39,412,38
26,2394658,Northwest,2287,253,166,19,0,0,39,412,38
38,312181887,South,1176,270,7,0,0,0,0,281,0
22,312181887,South,1176,270,7,0,0,0,0,281,0
23,312181887,South,1176,270,7,0,0,0,0,281,0
33,312181887,South,1176,270,7,0,0,0,0,281,0
28,312181887,South,1176,270,7,0,0,0,0,281,0
24,19107162,South,904,93,43,0,0,0,0,136,60
23,19107162,South,904,93,43,0,0,0,0,136,60
20,50584293,South,871,213,27,0,0,0,0,240,0
20,50584293,South,871,213,27,0,0,0,0,240,0
21,50584293,South,871,213,27,0,0,0,0,240,0
23,44055316,South,1597,57,34,0,0,0,0,91,0
24,44055316,South,1597,57,34,0,0,0,0,91,0
4,13299235,West,1783,292,0,0,0,0,0,292,0
20,31903318,Northwest,1190,185,0,0,0,0,45,167,44
20,31903318,Northwest,1190,185,0,0,0,0,45,167,44
20,31903318,Northwest,1190,185,0,0,0,0,45,167,44
8,31903318,Northwest,1190,185,0,0,0,0,45,167,44
12,31903318,Northwest,1190,185,0,0,0,0,45,167,44
12,31903318,Northwest,1190,185,0,0,0,0,45,167,44
20,31903318,Northwest,1190,185,0,0,0,0,45,167,44
20,31903318,Northwest,1190,185,0,0,0,0,45,167,44
26,21404647,Northwest,1074,319,0,0,0,0,0,319,0
20,31903318,Northwest,1190,185,0,0,0,0,45,167,44
20,31903318,Northwest,1190,185,0,0,0,0,45,167,44
3,31903318,Northwest,1190,185,0,0,0,0,45,167,44
4,31903318,Northwest,1190,185,0,0,0,0,45,167,44
22,1898922,East,1566,42,119,0,0,0,0,172,30
11,31903318,Northwest,1190,185,0,0,0,0,45,167,44
22,93158545,Northwest,819,181,0,16,0,0,0,197,0
17,297698983,East,1185,170,0,0,0,0,9,166,0
17,297698983,East,1185,170,0,0,0,0,9,166,0
20,31903318,Northwest,1190,185,0,0,0,0,45,167,44
12,21404647,Northwest,1074,319,0,0,0,0,0,319,0
1,3582147,Northwest,1282,292,18,0,0,0,41,292,0
22,421307654,East,733,161,0,0,0,0,4,161,0
12,421307654,East,733,161,0,0,0,0,4,161,0
12,421307654,East,733,161,0,0,0,0,4,161,0
24,421307654,East,733,161,0,0,0,0,4,161,0
3,4926772,South,1225,223,0,0,0,0,30,193,0
17,825772,Northwest,1054,295,118,0,21,0,10,436,53
17,825772,Northwest,1054,295,118,0,21,0,10,436,53
17,825772,Northwest,1054,295,118,0,21,0,10,436,53
16,825772,Northwest,1054,295,118,0,21,0,10,436,53
17,17668906,East,1564,241,0,0,0,0,0,241,0
27,10343964,Northwest,1222,225,36,0,0,0,0,261,39
17,825772,Northwest,1054,295,118,0,21,0,10,436,53
17,825772,Northwest,1054,295,118,0,21,0,10,436,53
17,825772,Northwest,1054,295,118,0,21,0,10,436,53
17,825772,Northwest,1054,295,118,0,21,0,10,436,53
22,10343964,Northwest,1222,225,36,0,0,0,0,261,39
16,32177808,West,635,164,0,0,0,0,0,164,0
20,1855301,West,708,155,0,0,0,0,0,155,0
25,303011469,East,913,169,0,0,0,0,0,169,4
20,1855301,West,708,155,0,0,0,0,0,155,0
15,825772,Northwest,1054,295,118,0,21,0,10,436,53
15,825772,Northwest,1054,295,118,0,21,0,10,436,53
17,352749509,East,710,127,0,0,0,0,8,136,0
20,1855301,West,708,155,0,0,0,0,0,155,0
22,352749509,East,710,127,0,0,0,0,8,136,0
20,1855301,West,708,155,0,0,0,0,0,155,0
12,352749509,East,710,127,0,0,0,0,8,136,0
13,352749509,East,710,127,0,0,0,0,8,136,0
14,825772,Northwest,1054,295,118,0,21,0,10,436,53
14,825772,Northwest,1054,295,118,0,21,0,10,436,53
17,352749509,East,710,127,0,0,0,0,8,136,0
20,825772,Northwest,1054,295,118,0,21,0,10,436,53
20,825772,Northwest,1054,295,118,0,21,0,10,436,53
14,2435277,East,1319,165,300,0,0,0,25,461,0
6,4926772,South,1225,223,0,0,0,0,30,193,0
17,8517979,South,2007,423,131,0,23,0,18,559,14
20,6722943,East,1310,212,0,0,0,0,0,212,0
5,4926772,South,1225,223,0,0,0,0,30,193,0
22,32177808,West,635,164,0,0,0,0,0,164,0
10,825772,Northwest,1054,295,118,0,21,0,10,436,53
10,825772,Northwest,1054,295,118,0,21,0,10,436,53
12,2435277,East,1319,165,300,0,0,0,25,461,0
18,32177808,West,635,164,0,0,0,0,0,164,0
20,421307654,East,733,161,0,0,0,0,4,161,0
16,32177808,West,635,164,0,0,0,0,0,164,0
25,303011469,East,913,169,0,0,0,0,0,169,4
21,32177808,West,635,164,0,0,0,0,0,164,0
17,32177808,West,635,164,0,0,0,0,0,164,0
18,816273,Northeast,2229,0,722,28,0,0,0,750,48
20,3953696,Northeast,1435,34,52,0,0,0,45,86,144
7,27084416,West,620,80,0,0,0,0,0,80,41
10,656684,Northeast,1729,0,558,0,0,0,0,558,28
18,3205032,East,911,168,53,0,0,0,0,221,11
16,3205032,East,911,168,53,0,0,0,0,221,11
15,333545835,South,744,149,0,0,0,0,0,149,0
20,1957482,East,1011,56,162,0,0,0,0,228,19
6,1141375,East,1455,336,141,0,10,0,24,463,69
12,333545835,South,744,149,0,0,0,0,0,149,0
2,1141375,East,1455,336,141,0,10,0,24,463,69
4,5175819,Northwest,466,55,14,0,0,0,7,62,97
17,333545835,South,744,149,0,0,0,0,0,149,0
17,4834993,Northwest,354,20,20,0,6,0,4,42,53
18,4834993,Northwest,354,20,20,0,6,0,4,42,53
18,4834993,Northwest,354,20,20,0,6,0,4,42,53
20,15464951,West,1207,199,8,0,0,0,0,207,0
5,32177808,West,635,164,0,0,0,0,0,164,0
5,32177808,West,635,164,0,0,0,0,0,164,0
21,15464951,West,1207,199,8,0,0,0,0,207,0
10,32177808,West,635,164,0,0,0,0,0,164,0
19,15464951,West,1207,199,8,0,0,0,0,207,0
19,15464951,West,1207,199,8,0,0,0,0,207,0
2,27264505,West,1291,255,0,0,0,0,15,240,15
17,5527022,West,1058,342,0,0,0,0,0,342,0
17,401068564,West,585,103,0,0,0,0,0,103,0
21,5527022,West,1058,342,0,0,0,0,0,342,0
22,401068564,West,585,103,0,0,0,0,0,103,0
22,5527022,West,1058,342,0,0,0,0,0,342,0
17,401068564,West,585,103,0,0,0,0,0,103,0
23,5527022,West,1058,342,0,0,0,0,0,342,0
20,401068564,West,585,103,0,0,0,0,0,103,0
17,5527022,West,1058,342,0,0,0,0,0,342,0
22,5527022,West,1058,342,0,0,0,0,0,342,0
17,4834993,Northwest,354,20,20,0,6,0,4,42,53
18,4834993,Northwest,354,20,20,0,6,0,4,42,53
18,4834993,Northwest,354,20,20,0,6,0,4,42,53
20,4834993,Northwest,354,20,20,0,6,0,4,42,53
19,4834993,Northwest,354,20,20,0,6,0,4,42,53
20,4834993,Northwest,354,20,20,0,6,0,4,42,53
16,303669191,South,1018,185,1,2,0,0,3,186,17
10,303669191,South,1018,185,1,2,0,0,3,186,17
12,303669191,South,1018,185,1,2,0,0,3,186,17
16,172126712,East,654,165,0,0,0,0,3,167,2
23,44055316,South,1597,57,34,0,0,0,0,91,0
9,4939895,East,766,312,0,0,0,0,0,312,10
3,387904558,East,793,112,0,0,0,0,23,105,7
24,44055316,South,1597,57,34,0,0,0,0,91,0
5,4939895,East,766,312,0,0,0,0,0,312,10
17,387904558,East,793,112,0,0,0,0,23,105,7
23,44055316,South,1597,57,34,0,0,0,0,91,0
15,469976685,East,672,106,2,0,0,0,0,108,2
28,44055316,South,1597,57,34,0,0,0,0,91,0
40,172126712,East,654,165,0,0,0,0,3,167,2
26,14166286,South,578,42,0,0,0,0,0,42,0
12,172126712,East,654,165,0,0,0,0,3,167,2
20,14166286,South,578,42,0,0,0,0,0,42,0
15,90922751,East,453,30,0,0,0,0,0,30,0
16,387904558,East,793,112,0,0,0,0,23,105,7
24,2807348,Northwest,801,204,0,0,0,0,7,204,52
19,14166286,South,578,42,0,0,0,0,0,42,0
19,14166286,South,578,42,0,0,0,0,0,42,0
23,14166286,South,578,42,0,0,0,0,0,42,0
24,2807348,Northwest,801,204,0,0,0,0,7,204,52
16,387904558,East,793,112,0,0,0,0,23,105,7
23,14166286,South,578,42,0,0,0,0,0,42,0
18,387904558,East,793,112,0,0,0,0,23,105,7
4,14166286,South,578,42,0,0,0,0,0,42,0
18,387904558,East,793,112,0,0,0,0,23,105,7
30,14166286,South,578,42,0,0,0,0,0,42,0
23,14166286,South,578,42,0,0,0,0,0,42,0
20,36663576,East,2201,491,0,0,0,0,0,528,32
8,172126712,East,654,165,0,0,0,0,3,167,2
10,4939895,East,766,312,0,0,0,0,0,312,10
10,4939895,East,766,312,0,0,0,0,0,312,10
10,4939895,East,766,312,0,0,0,0,0,312,10
20,4917029,Northwest,915,102,0,0,0,0,12,90,0
17,4917029,Northwest,915,102,0,0,0,0,12,90,0
17,4917029,Northwest,915,102,0,0,0,0,12,90,0
2,2610110,Northeast,2204,143,21,24,8,0,144,74,303
7,887457,East,1397,166,83,0,0,0,17,240,31
10,1672155,Northwest,1709,298,69,0,0,0,84,313,71
38,93116997,Northwest,1069,199,134,0,0,0,21,312,7
38,93116997,Northwest,1069,199,134,0,0,0,21,312,7
40,93116997,Northwest,1069,199,134,0,0,0,21,312,7
18,4680874,Northwest,613,40,12,0,18,0,6,64,52
17,4680874,Northwest,613,40,12,0,18,0,6,64,52
20,4680874,Northwest,613,40,12,0,18,0,6,64,52
18,4680874,Northwest,613,40,12,0,18,0,6,64,52
74,2337720,Northwest,1457,150,53,0,0,0,55,222,0
14,10343964,Northwest,1222,225,36,0,0,0,0,261,39
66,2337720,Northwest,1457,150,53,0,0,0,55,222,0
38,2337720,Northwest,1457,150,53,0,0,0,55,222,0
18,10343964,Northwest,1222,225,36,0,0,0,0,261,39
19,10343964,Northwest,1222,225,36,0,0,0,0,261,39
17,2097573,Northwest,1314,202,38,0,0,0,58,199,9
18,889962,Northwest,1143,65,166,0,0,0,31,200,6
20,889962,Northwest,1143,65,166,0,0,0,31,200,6
9,289781972,Northwest,672,63,0,0,0,0,0,66,7
19,889962,Northwest,1143,65,166,0,0,0,31,200,6
17,889962,Northwest,1143,65,166,0,0,0,31,200,6
12,10343964,Northwest,1222,225,36,0,0,0,0,261,39
13,10343964,Northwest,1222,225,36,0,0,0,0,261,39
17,10343964,Northwest,1222,225,36,0,0,0,0,261,39
16,1311568,Northwest,587,92,11,0,0,0,5,103,9
13,1311568,Northwest,587,92,11,0,0,0,5,103,9
14,1311568,Northwest,587,92,11,0,0,0,5,103,9
11,1311568,Northwest,587,92,11,0,0,0,5,103,9
16,1311568,Northwest,587,92,11,0,0,0,5,103,9
16,1311568,Northwest,587,92,11,0,0,0,5,103,9
14,1311568,Northwest,587,92,11,0,0,0,5,103,9
16,1311568,Northwest,587,92,11,0,0,0,5,103,9
16,1311568,Northwest,587,92,11,0,0,0,5,103,9
16,1311568,Northwest,587,92,11,0,0,0,5,103,9
15,1311568,Northwest,587,92,11,0,0,0,5,103,9
13,1311568,Northwest,587,92,11,0,0,0,5,103,9
16,7938888,Northwest,2208,427,151,0,0,0,80,498,60
15,7938888,Northwest,2208,427,151,0,0,0,80,498,60
4,22305193,South,771,227,0,0,0,0,0,227,0
7,630180,Northwest,889,282,205,0,11,0,29,505,41
4,4044370,South,962,182,0,45,0,0,0,251,21
8,630180,Northwest,889,282,205,0,11,0,29,505,41
12,384434879,South,938,185,0,1,0,0,0,186,0
10,384434879,South,938,185,0,1,0,0,0,186,0
5,630180,Northwest,889,282,205,0,11,0,29,505,41
9,288362319,Northwest,790,72,10,0,0,0,0,82,4
5,26397694,South,757,177,0,0,0,0,0,177,0
16,7434804,Northwest,1174,235,14,0,0,0,67,194,46
17,586329233,South,854,107,0,0,0,0,10,107,0
15,586329233,South,854,107,0,0,0,0,10,107,0
17,3886141,Northwest,1345,375,0,0,0,0,25,350,23
1,1637498,East,1809,293,145,0,0,0,0,553,7
15,137780214,East,1703,331,0,0,0,0,0,331,5
17,10477680,East,1254,249,120,0,0,0,0,457,15
18,137780214,East,1703,331,0,0,0,0,0,331,5
14,137780214,East,1703,331,0,0,0,0,0,331,5
16,825772,Northwest,1054,295,118,0,21,0,10,436,53
16,825772,Northwest,1054,295,118,0,21,0,10,436,53
14,137780214,East,1703,331,0,0,0,0,0,331,5
14,137780214,East,1703,331,0,0,0,0,0,331,5
17,137780214,East,1703,331,0,0,0,0,0,331,5
8,3205032,East,911,168,53,0,0,0,0,221,11
10,3205032,East,911,168,53,0,0,0,0,221,11
20,4834993,Northwest,354,20,20,0,6,0,4,42,53
19,4834993,Northwest,354,20,20,0,6,0,4,42,53
20,4834993,Northwest,354,20,20,0,6,0,4,42,53
16,4834993,Northwest,354,20,20,0,6,0,4,42,53
16,4834993,Northwest,354,20,20,0,6,0,4,42,53
14,4834993,Northwest,354,20,20,0,6,0,4,42,53
9,3277617,East,1710,350,238,0,0,0,37,668,0
14,3277617,East,1710,350,238,0,0,0,37,668,0
15,4834993,Northwest,354,20,20,0,6,0,4,42,53
15,4834993,Northwest,354,20,20,0,6,0,4,42,53
15,4834993,Northwest,354,20,20,0,6,0,4,42,53
18,1509930,West,878,88,135,3,0,0,0,226,35
26,1303200,East,1922,7,0,0,0,0,0,7,164
6,1103673,Northwest,1672,216,191,0,59,0,57,439,79
3,6431066,West,687,204,0,0,0,0,0,204,0
31,1303200,East,1922,7,0,0,0,0,0,7,164
10,1417086,West,1510,62,226,0,0,0,28,269,23
8,4939895,East,766,312,0,0,0,0,0,312,10
20,4034361,West,730,196,6,0,0,0,0,202,0
9,4034361,West,730,196,6,0,0,0,0,202,0
5,4939895,East,766,312,0,0,0,0,0,312,10
12,1417086,West,1510,62,226,0,0,0,28,269,23
13,1417086,West,1510,62,226,0,0,0,28,269,23
12,1417086,West,1510,62,226,0,0,0,28,269,23
22,763337,Northeast,1286,48,6,0,35,0,115,62,272
10,1417086,West,1510,62,226,0,0,0,28,269,23
7,1417086,West,1510,62,226,0,0,0,28,269,23
19,505495257,South,767,130,0,0,0,0,0,130,0
18,505495257,South,767,130,0,0,0,0,0,130,0
18,505495257,South,767,130,0,0,0,0,0,130,0
6,1417086,West,1510,62,226,0,0,0,28,269,23
18,505495257,South,767,130,0,0,0,0,0,130,0
18,505495257,South,767,130,0,0,0,0,0,130,0
6,1417086,West,1510,62,226,0,0,0,28,269,23
16,505495257,South,767,130,0,0,0,0,0,130,0
7,1417086,West,1510,62,226,0,0,0,28,269,23
19,505495257,South,767,130,0,0,0,0,0,130,0
10,1417086,West,1510,62,226,0,0,0,28,269,23
19,505495257,South,767,130,0,0,0,0,0,130,0
17,505495257,South,767,130,0,0,0,0,0,130,0
20,505495257,South,767,130,0,0,0,0,0,130,0
14,3279175,Northeast,598,100,16,0,12,0,0,128,48
9,2077474,West,2934,156,424,0,0,0,20,585,54
17,505495257,South,767,130,0,0,0,0,0,130,0
19,5248495,South,2021,607,37,0,0,0,0,663,0
17,4917029,Northwest,915,102,0,0,0,0,12,90,0
18,5248495,South,2021,607,37,0,0,0,0,663,0
19,5248495,South,2021,607,37,0,0,0,0,663,0
19,5248495,South,2021,607,37,0,0,0,0,663,0
12,12127668,Northwest,931,128,0,0,0,0,13,115,38
16,12127668,Northwest,931,128,0,0,0,0,13,115,38
16,12127668,Northwest,931,128,0,0,0,0,13,115,38
14,4917029,Northwest,915,102,0,0,0,0,12,90,0
8,1417086,West,1510,62,226,0,0,0,28,269,23
17,4917029,Northwest,915,102,0,0,0,0,12,90,0
11,12127668,Northwest,931,128,0,0,0,0,13,115,38
15,12127668,Northwest,931,128,0,0,0,0,13,115,38
16,12127668,Northwest,931,128,0,0,0,0,13,115,38
12,971326,West,1273,80,108,0,0,0,36,182,0
7,4917029,Northwest,915,102,0,0,0,0,12,90,0
18,5248495,South,2021,607,37,0,0,0,0,663,0
10,971326,West,1273,80,108,0,0,0,36,182,0
21,5248495,South,2021,607,37,0,0,0,0,663,0
20,4917029,Northwest,915,102,0,0,0,0,12,90,0
17,5248495,South,2021,607,37,0,0,0,0,663,0
19,4917029,Northwest,915,102,0,0,0,0,12,90,0
19,210723262,East,1012,162,0,0,0,0,0,162,10
20,5248495,South,2021,607,37,0,0,0,0,663,0
14,19202560,Northwest,1104,210,22,0,0,0,17,215,29
24,210723262,East,1012,162,0,0,0,0,0,162,10
5,4917029,Northwest,915,102,0,0,0,0,12,90,0
15,19202560,Northwest,1104,210,22,0,0,0,17,215,29
18,210723262,East,1012,162,0,0,0,0,0,162,10
20,4917029,Northwest,915,102,0,0,0,0,12,90,0
23,210723262,East,1012,162,0,0,0,0,0,162,10
15,19202560,Northwest,1104,210,22,0,0,0,17,215,29
20,7938888,Northwest,2208,427,151,0,0,0,80,498,60
25,19202560,Northwest,1104,210,22,0,0,0,17,215,29
15,3909136,Northwest,1064,141,161,0,0,0,0,302,103
16,3909136,Northwest,1064,141,161,0,0,0,0,302,103
17,3909136,Northwest,1064,141,161,0,0,0,0,302,103
20,36663576,East,2201,491,0,0,0,0,0,528,32
20,36663576,East,2201,491,0,0,0,0,0,528,32
20,36663576,East,2201,491,0,0,0,0,0,528,32
7,36663576,East,2201,491,0,0,0,0,0,528,32
4,36663576,East,2201,491,0,0,0,0,0,528,32
19,36663576,East,2201,491,0,0,0,0,0,528,32
19,36663576,East,2201,491,0,0,0,0,0,528,32
20,36663576,East,2201,491,0,0,0,0,0,528,32
20,281170396,East,644,124,0,3,0,0,0,140,1
17,281170396,East,644,124,0,3,0,0,0,140,1
24,281170396,East,644,124,0,3,0,0,0,140,1
21,36663576,East,2201,491,0,0,0,0,0,528,32
20,36663576,East,2201,491,0,0,0,0,0,528,32
18,36663576,East,2201,491,0,0,0,0,0,528,32
21,36663576,East,2201,491,0,0,0,0,0,528,32
23,1957482,East,1011,56,162,0,0,0,0,228,19
20,36663576,East,2201,491,0,0,0,0,0,528,32
24,1957482,East,1011,56,162,0,0,0,0,228,19
16,36663576,East,2201,491,0,0,0,0,0,528,32
17,36663576,East,2201,491,0,0,0,0,0,528,32
18,36663576,East,2201,491,0,0,0,0,0,528,32
18,36663576,East,2201,491,0,0,0,0,0,528,32
17,270330958,South,513,73,0,0,0,0,0,77,0
17,36663576,East,2201,491,0,0,0,0,0,528,32
15,278828331,Northwest,1065,158,0,0,0,0,0,158,17
15,278828331,Northwest,1065,158,0,0,0,0,0,158,17
19,270330958,South,513,73,0,0,0,0,0,77,0
14,278828331,Northwest,1065,158,0,0,0,0,0,158,17
28,278828331,Northwest,1065,158,0,0,0,0,0,158,17
26,278828331,Northwest,1065,158,0,0,0,0,0,158,17
15,270330958,South,513,73,0,0,0,0,0,77,0
13,677665288,South,1588,142,0,0,0,0,0,145,25
27,278828331,Northwest,1065,158,0,0,0,0,0,158,17
27,278828331,Northwest,1065,158,0,0,0,0,0,158,17
10,19782840,South,1315,225,44,9,0,0,0,278,39
15,386118770,South,877,160,0,0,0,0,0,160,0
20,278828331,Northwest,1065,158,0,0,0,0,0,158,17
19,278828331,Northwest,1065,158,0,0,0,0,0,158,17
16,270330958,South,513,73,0,0,0,0,0,77,0
15,386118770,South,877,160,0,0,0,0,0,160,0
14,270330958,South,513,73,0,0,0,0,0,77,0
12,386118770,South,877,160,0,0,0,0,0,160,0
20,278828331,Northwest,1065,158,0,0,0,0,0,158,17
20,278828331,Northwest,1065,158,0,0,0,0,0,158,17
8,333545835,South,744,149,0,0,0,0,0,149,0
15,1485683,Northwest,909,42,60,0,0,0,44,92,68
9,333545835,South,744,149,0,0,0,0,0,149,0
20,2733491,South,919,146,60,9,0,0,11,204,39
20,2733491,South,919,146,60,9,0,0,11,204,39
17,46609390,East,1434,250,23,0,0,0,0,273,28
19,326396142,East,703,81,0,0,9,0,4,101,45
10,326396142,East,703,81,0,0,9,0,4,101,45
9,326396142,East,703,81,0,0,9,0,4,101,45
16,326396142,East,703,81,0,0,9,0,4,101,45
20,10378500,South,1043,218,32,0,0,0,0,250,0
20,10378500,South,1043,218,32,0,0,0,0,250,0
99,10378500,South,1043,218,32,0,0,0,0,250,0
13,326418,Northeast,955,37,207,0,0,0,68,207,17
13,326418,Northeast,955,37,207,0,0,0,68,207,17
13,326418,Northeast,955,37,207,0,0,0,68,207,17
13,326418,Northeast,955,37,207,0,0,0,68,207,17
13,326418,Northeast,955,37,207,0,0,0,68,207,17
13,326418,Northeast,955,37,207,0,0,0,68,207,17
13,326418,Northeast,955,37,207,0,0,0,68,207,17
26,763337,Northeast,1286,48,6,0,35,0,115,62,272
22,763337,Northeast,1286,48,6,0,35,0,115,62,272
21,763337,Northeast,1286,48,6,0,35,0,115,62,272
18,17276368,South,1497,288,0,0,0,0,0,295,0
